epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
128,1751.2,1.59313,1.74423,1.86306,0.79667,0.75442,0.81591,0.43292,1.58998,1.22027,1.8796,0.00111405,0.00037135,0.00111405,0.00037135,0.00111405,0.00037135,0.00111405,0.00037135
129,1764.67,1.61878,1.75299,1.87922,0.76842,0.80705,0.84111,0.43586,1.59604,1.20046,1.87309,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664
130,1778.03,1.61424,1.76478,1.88734,0.85314,0.75745,0.8326,0.44423,1.57457,1.18294,1.87906,0.00108435,0.00036145,0.00108435,0.00036145,0.00108435,0.00036145,0.00108435,0.00036145
131,1791.39,1.61568,1.75128,1.87065,0.82325,0.76289,0.8343,0.43827,1.55502,1.22643,1.85252,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565
132,1805.51,1.59763,1.75463,1.86478,0.77964,0.77865,0.8401,0.44174,1.56554,1.17697,1.86987,0.00105465,0.00035155,0.00105465,0.00035155,0.00105465,0.00035155,0.00105465,0.00035155
133,1819.86,1.60231,1.76633,1.8735,0.86488,0.70552,0.84209,0.44631,1.54429,1.18155,1.85687,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466
134,1833.98,1.59327,1.73187,1.87076,0.82881,0.79074,0.84333,0.43256,1.56167,1.20703,1.85544,0.00102495,0.00034165,0.00102495,0.00034165,0.00102495,0.00034165,0.00102495,0.00034165
135,1848.3,1.58506,1.73217,1.85498,0.81156,0.78056,0.83825,0.43882,1.5636,1.18698,1.85278,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367
136,1862.82,1.58327,1.7133,1.87346,0.82124,0.78203,0.83905,0.44446,1.57657,1.16259,1.86876,0.00099525,0.00033175,0.00099525,0.00033175,0.00099525,0.00033175,0.00099525,0.00033175
137,1876.95,1.59241,1.69988,1.85981,0.82864,0.7607,0.84413,0.44117,1.56514,1.17589,1.85937,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
138,1890.98,1.57598,1.72492,1.85506,0.82172,0.76657,0.83329,0.44553,1.56729,1.16055,1.86067,0.00096555,0.00032185,0.00096555,0.00032185,0.00096555,0.00032185,0.00096555,0.00032185
139,1905.09,1.59466,1.75563,1.85565,0.83123,0.78932,0.85917,0.44543,1.56935,1.16585,1.85932,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169
140,1919.05,1.57187,1.70323,1.84446,0.86766,0.74758,0.86079,0.44904,1.56768,1.16064,1.86722,0.00093585,0.00031195,0.00093585,0.00031195,0.00093585,0.00031195,0.00093585,0.00031195
141,1933.13,1.58074,1.71377,1.86706,0.80842,0.76828,0.83619,0.44332,1.56096,1.16197,1.84208,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307
142,1947.35,1.59377,1.71621,1.86065,0.83009,0.77905,0.84005,0.44428,1.56828,1.13855,1.84785,0.00090615,0.00030205,0.00090615,0.00030205,0.00090615,0.00030205,0.00090615,0.00030205
143,1961.8,1.56335,1.695,1.83982,0.8057,0.80065,0.85675,0.45526,1.5518,1.15585,1.83245,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971
144,1976.45,1.58088,1.68245,1.8663,0.83746,0.78585,0.85344,0.45214,1.56074,1.12352,1.84255,0.00087645,0.00029215,0.00087645,0.00029215,0.00087645,0.00029215,0.00087645,0.00029215
145,1990.96,1.58397,1.67463,1.86535,0.8088,0.77445,0.83551,0.45343,1.53088,1.15121,1.83013,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
146,2005.61,1.59969,1.74337,1.87413,0.87133,0.76586,0.85515,0.4572,1.5513,1.11294,1.84185,0.00084675,0.00028225,0.00084675,0.00028225,0.00084675,0.00028225,0.00084675,0.00028225
147,2020.49,1.55695,1.7033,1.83221,0.8039,0.80506,0.85682,0.46226,1.54981,1.08902,1.83937,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773
148,2035.03,1.55512,1.63102,1.82913,0.80406,0.81101,0.85183,0.45932,1.54656,1.11602,1.83115,0.00081705,0.00027235,0.00081705,0.00027235,0.00081705,0.00027235,0.00081705,0.00027235
149,2049.97,1.56006,1.64894,1.83556,0.81344,0.79906,0.84951,0.45604,1.55297,1.12572,1.83042,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674
150,2064.95,1.5873,1.68447,1.84259,0.82825,0.77964,0.83807,0.44469,1.54032,1.11711,1.81853,0.00078735,0.00026245,0.00078735,0.00026245,0.00078735,0.00026245,0.00078735,0.00026245
151,2079.83,1.54149,1.63252,1.81679,0.85063,0.80741,0.86252,0.45392,1.56373,1.09434,1.83261,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575
152,2094.35,1.55315,1.64076,1.82376,0.82066,0.79793,0.84618,0.45442,1.54771,1.12376,1.8251,0.00075765,0.00025255,0.00075765,0.00025255,0.00075765,0.00025255,0.00075765,0.00025255
153,2109.16,1.5611,1.6743,1.84649,0.8319,0.79109,0.85176,0.46157,1.54116,1.11708,1.83415,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
154,2124.11,1.57325,1.69939,1.82186,0.82853,0.80719,0.85274,0.46545,1.54219,1.09157,1.83327,0.00072795,0.00024265,0.00072795,0.00024265,0.00072795,0.00024265,0.00072795,0.00024265
155,2139.08,1.56517,1.65807,1.83511,0.84484,0.79633,0.84595,0.45408,1.5533,1.0989,1.83346,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377
156,2154.01,1.57034,1.64006,1.82067,0.85111,0.78384,0.85567,0.4532,1.54551,1.11832,1.82904,0.00069825,0.00023275,0.00069825,0.00023275,0.00069825,0.00023275,0.00069825,0.00023275
157,2168.67,1.55025,1.63911,1.81903,0.83726,0.78412,0.86289,0.4583,1.54364,1.11115,1.83058,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278
158,2183.48,1.55704,1.64005,1.81299,0.83877,0.78433,0.85687,0.45645,1.54762,1.10134,1.82531,0.00066855,0.00022285,0.00066855,0.00022285,0.00066855,0.00022285,0.00066855,0.00022285
159,2198,1.53457,1.61904,1.82664,0.85583,0.7757,0.85441,0.46542,1.54502,1.08658,1.82759,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179
160,2212.53,1.55755,1.64096,1.82466,0.85279,0.80724,0.86555,0.46756,1.53828,1.10859,1.82698,0.00063885,0.00021295,0.00063885,0.00021295,0.00063885,0.00021295,0.00063885,0.00021295
161,2226.58,1.5519,1.61972,1.82721,0.84996,0.77058,0.8575,0.46816,1.52383,1.11336,1.82146,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
162,2241.1,1.53152,1.66088,1.8394,0.80521,0.82192,0.85175,0.46419,1.52473,1.11249,1.81714,0.00060915,0.00020305,0.00060915,0.00020305,0.00060915,0.00020305,0.00060915,0.00020305
163,2255.46,1.56286,1.62551,1.82271,0.83849,0.77587,0.85642,0.46933,1.52637,1.11345,1.81596,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981
164,2269.87,1.55347,1.63049,1.8166,0.79291,0.84418,0.85972,0.46837,1.5196,1.09954,1.81464,0.00057945,0.00019315,0.00057945,0.00019315,0.00057945,0.00019315,0.00057945,0.00019315
165,2284.22,1.54555,1.63085,1.81849,0.85114,0.78812,0.86101,0.46675,1.51635,1.10276,1.8092,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882
166,2298.62,1.54079,1.62512,1.81383,0.83911,0.80108,0.86087,0.4623,1.54949,1.097,1.81893,0.00054975,0.00018325,0.00054975,0.00018325,0.00054975,0.00018325,0.00054975,0.00018325
167,2312.85,1.53169,1.61598,1.82162,0.83348,0.82215,0.85709,0.46741,1.52345,1.11216,1.81511,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783
168,2327.6,1.54964,1.64465,1.82757,0.84266,0.81814,0.86193,0.46806,1.50567,1.08749,1.79748,0.00052005,0.00017335,0.00052005,0.00017335,0.00052005,0.00017335,0.00052005,0.00017335
169,2342.06,1.52532,1.61148,1.80529,0.85227,0.81494,0.86565,0.46672,1.52319,1.09279,1.80756,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
170,2356.53,1.54465,1.60681,1.81844,0.85654,0.80841,0.86886,0.47132,1.5193,1.09254,1.81449,0.00049035,0.00016345,0.00049035,0.00016345,0.00049035,0.00016345,0.00049035,0.00016345
171,2370.85,1.54202,1.61468,1.80838,0.84139,0.80621,0.86001,0.4614,1.51718,1.09461,1.81926,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585
172,2385.09,1.54134,1.62916,1.81649,0.84248,0.78398,0.85357,0.46755,1.52323,1.09185,1.81028,0.00046065,0.00015355,0.00046065,0.00015355,0.00046065,0.00015355,0.00046065,0.00015355
173,2399.02,1.53543,1.6048,1.80488,0.83844,0.80074,0.85966,0.47031,1.51044,1.0812,1.79692,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486
174,2413.15,1.54814,1.62416,1.80941,0.84754,0.81032,0.86183,0.478,1.50965,1.07292,1.79521,0.00043095,0.00014365,0.00043095,0.00014365,0.00043095,0.00014365,0.00043095,0.00014365
175,2427.73,1.53724,1.62666,1.8163,0.83592,0.81073,0.86132,0.47237,1.51136,1.07522,1.79402,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387
176,2442.28,1.51683,1.56151,1.77824,0.84843,0.79277,0.85685,0.47315,1.50531,1.07165,1.79259,0.00040125,0.00013375,0.00040125,0.00013375,0.00040125,0.00013375,0.00040125,0.00013375
177,2456.66,1.53546,1.60792,1.82451,0.85138,0.8099,0.86289,0.47623,1.50155,1.07159,1.79443,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
178,2471.23,1.51773,1.5943,1.79002,0.85535,0.82775,0.88485,0.47772,1.50924,1.07853,1.80023,0.00037155,0.00012385,0.00037155,0.00012385,0.00037155,0.00012385,0.00037155,0.00012385
179,2485.52,1.52152,1.5472,1.79159,0.85208,0.82551,0.87305,0.47554,1.51809,1.0777,1.804,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189
180,2499.98,1.53671,1.61324,1.8003,0.85364,0.81331,0.8647,0.47467,1.51344,1.07682,1.80312,0.00034185,0.00011395,0.00034185,0.00011395,0.00034185,0.00011395,0.00034185,0.00011395
181,2513.53,1.51675,1.58703,1.78468,0.83644,0.80359,0.86527,0.47695,1.51006,1.06456,1.79579,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109
182,2527.95,1.51609,1.54607,1.79308,0.8745,0.80329,0.86543,0.47787,1.50866,1.05051,1.79698,0.00031215,0.00010405,0.00031215,0.00010405,0.00031215,0.00010405,0.00031215,0.00010405
183,2542.55,1.51322,1.60021,1.79413,0.85452,0.80354,0.86803,0.47775,1.51707,1.05079,1.79944,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05
184,2557.31,1.52384,1.55978,1.7956,0.8809,0.80776,0.87582,0.48312,1.50631,1.04239,1.79474,0.00028245,9.415e-05,0.00028245,9.415e-05,0.00028245,9.415e-05,0.00028245,9.415e-05
185,2572.07,1.52593,1.54868,1.799,0.88868,0.79381,0.87022,0.47983,1.49819,1.05419,1.79192,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
186,2586.45,1.52763,1.58885,1.79892,0.88538,0.81226,0.87132,0.47667,1.50015,1.04342,1.79393,0.00025275,8.425e-05,0.00025275,8.425e-05,0.00025275,8.425e-05,0.00025275,8.425e-05
187,2601.14,1.51421,1.5399,1.8019,0.88392,0.80858,0.86525,0.47843,1.50918,1.0762,1.80316,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05
188,2616.42,1.50796,1.57555,1.78412,0.87896,0.79233,0.8706,0.47725,1.50479,1.07662,1.79417,0.00022305,7.435e-05,0.00022305,7.435e-05,0.00022305,7.435e-05,0.00022305,7.435e-05
189,2631.46,1.5439,1.57296,1.79948,0.87073,0.81288,0.87001,0.48078,1.50515,1.05365,1.79319,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05
190,2646.27,1.51292,1.56949,1.78116,0.86955,0.80191,0.87147,0.47652,1.51829,1.04658,1.79975,0.00019335,6.445e-05,0.00019335,6.445e-05,0.00019335,6.445e-05,0.00019335,6.445e-05
191,2671.04,1.50784,1.48735,1.75996,0.82701,0.81186,0.86609,0.4728,1.52852,1.07316,1.81576,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05
192,2685.75,1.47646,1.45826,1.74061,0.84868,0.79637,0.87032,0.47583,1.52108,1.06279,1.81412,0.00016365,5.455e-05,0.00016365,5.455e-05,0.00016365,5.455e-05,0.00016365,5.455e-05
193,2699.07,1.46405,1.43113,1.73017,0.84819,0.81099,0.87388,0.48428,1.51533,1.06512,1.81267,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
194,2712.61,1.48496,1.4131,1.72772,0.86911,0.81256,0.8763,0.48541,1.51787,1.05037,1.81036,0.00013395,4.465e-05,0.00013395,4.465e-05,0.00013395,4.465e-05,0.00013395,4.465e-05
195,2727.41,1.45446,1.37371,1.71464,0.84588,0.80858,0.86823,0.48056,1.50844,1.04984,1.80339,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05
196,2741.89,1.42483,1.34,1.69336,0.85693,0.81834,0.87529,0.48193,1.51217,1.0541,1.80655,0.00010425,3.475e-05,0.00010425,3.475e-05,0.00010425,3.475e-05,0.00010425,3.475e-05
197,2756.21,1.44857,1.38747,1.71725,0.85624,0.82222,0.87755,0.48435,1.51354,1.04419,1.80768,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05
198,2770.43,1.43968,1.35792,1.71711,0.85589,0.80824,0.87645,0.48281,1.51311,1.04788,1.80696,7.455e-05,2.485e-05,7.455e-05,2.485e-05,7.455e-05,2.485e-05,7.455e-05,2.485e-05
199,2784.14,1.43819,1.36639,1.71419,0.8474,0.80644,0.8709,0.48162,1.51219,1.05237,1.80771,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05
200,2798.94,1.4379,1.34536,1.70378,0.85104,0.80758,0.87591,0.48197,1.51218,1.04193,1.80885,4.485e-05,1.495e-05,4.485e-05,1.495e-05,4.485e-05,1.495e-05,4.485e-05,1.495e-05
